symbol,date,close,high,low,open,volume,adjClose,Return,rebased_to_100,peak,drawdown_1,Log_Return,log_rel_return,Ticker
AMZN,2022-02-24,3027.16,3034.98,2790.0,2796.75,5039288,151.358,4.5095182528,90.7873822106,102.2118320267,-0.111772283,0.044107965000000006,0.0468281276,AMZN
AMZN,2022-02-25,3075.77,3079.8,2984.27,3011.0,3119768,153.7885,1.6057955311,92.2452419369,102.2118320267,-0.09750916200000001,0.015930390200000002,0.0186505527,AMZN
AMZN,2022-02-28,3071.26,3089.0,3017.0,3048.5,2884171,153.563,-0.1466299496,92.1099827852,102.2118320267,-0.0988324839,-0.0014673756000000001,0.001252787,AMZN
AMZN,2022-03-01,3022.84,3081.98,2999.54,3054.65,2243679,151.142,-1.5765516433,90.657821338,102.2118320267,-0.1130398552,-0.015891114,-0.0131709514,AMZN
AMZN,2022-03-02,3041.05,3059.99,2975.0,3016.98,2366736,152.0525,0.6024136243,91.2039564052,102.2118320267,-0.1076966864,0.0060060637000000005,0.008726226200000001,AMZN
AMZN,2022-03-03,2957.97,3078.58,2937.12,3070.63,3259860,147.8985,-2.7319511353,88.7123088827,102.2118320267,-0.1320739769,-0.0276996283,-0.0249794657,AMZN
AMZN,2022-03-04,2912.82,2957.0,2876.14,2943.18,3049156,145.641,-1.5263846489000001,87.3582178182,102.2118320267,-0.1453218665,-0.0153815381,-0.0126613756,AMZN
AMZN,2022-03-07,2749.06,2921.89,2748.33,2908.87,4346693,137.453,-5.6220432433,82.4469010359,102.2118320267,-0.1933722408,-0.057862649,-0.055142486500000004,AMZN
AMZN,2022-03-08,2720.29,2813.99,2671.45,2733.67,4583129,136.0145,-1.0465395444,81.5840616134,102.2118320267,-0.2018139192,-0.010520542800000001,-0.0078003802,AMZN
AMZN,2022-03-09,2785.58,2805.0,2736.56,2790.0,4132833,139.279,2.4001117528,83.5421702646,102.2118320267,-0.18265656130000002,0.023717618000000003,0.0264377805,AMZN
AMZN,2022-03-10,2936.35,2973.485,2879.56,2913.7,6753145,146.8175,5.4125173213,88.0639047008,102.2118320267,-0.1384177061,0.0527112032,0.0554313658,AMZN
AMZN,2022-03-11,2910.49,2993.5,2907.38,2991.49,3445028,145.5245,-0.8806852044,87.2883389216,102.2118320267,-0.1460055339,-0.008845861600000001,-0.006125699,AMZN
AMZN,2022-03-14,2837.06,2949.0,2817.68,2919.62,3704305,141.853,-2.5229428722,85.0861039966,102.2118320267,-0.1675513264,-0.0255531472,-0.0228329846,AMZN
AMZN,2022-03-15,2947.33,2959.7,2840.0,2857.0,3779230,147.3665,3.8867701071000003,88.393205252,102.2118320267,-0.1351959602,0.0381313711,0.0408515336,AMZN
AMZN,2022-03-16,3062.08,3063.0,2947.07,2970.0,4247884,153.104,3.8933543241,91.8346659309,102.2118320267,-0.10152607470000001,0.038194747800000005,0.040914910400000004,AMZN
AMZN,2022-03-17,3144.78,3149.97,3042.8,3052.81,3646742,157.239,2.7007785558,94.3149168951,102.2118320267,-0.07726028360000001,0.0266495118,0.0293696744,AMZN
AMZN,2022-03-18,3225.01,3231.88,3120.22,3136.26,5063616,161.2505,2.5512118495,96.7210902308,102.2118320267,-0.053719238600000004,0.025192115600000002,0.0279122782,AMZN
AMZN,2022-03-21,3229.83,3261.68,3191.06,3222.415,3283142,161.4915,0.1494569009,96.8656465747,102.2118320267,-0.0523049567,0.0014934533000000002,0.0042136158,AMZN
AMZN,2022-03-22,3297.78,3323.34,3233.98,3236.11,3147275,164.889,2.103825898,98.9035311336,102.2118320267,-0.032367103,0.0208200105,0.023540173100000002,AMZN
AMZN,2022-03-23,3268.16,3327.4,3253.74,3274.1,2790593,163.408,-0.8981799877000001,98.0151994098,102.2118320267,-0.041058188,-0.0090223794,-0.0063022168000000005,AMZN
AMZN,2022-03-24,3272.99,3282.37,3201.0,3274.99,2839903,163.6495,0.1477895819,98.1600556632,102.2118320267,-0.0396409719,0.0014768048,0.0041969674,AMZN
AMZN,2022-03-25,3295.47,3307.37,3245.0,3280.0,2355611,164.7735,0.6868337514,98.8342520559,102.2118320267,-0.033044902,0.0068448579,0.0095650205,AMZN
AMZN,2022-03-28,3379.81,3380.75,3298.0,3299.5,2992691,168.9905,2.5592707565,101.3636881662,102.2118320267,-0.008297902900000001,0.025270696800000002,0.0279908593,AMZN
AMZN,2022-03-29,3386.3,3416.63,3357.37,3407.68,3307680,169.315,0.19202262850000001,101.5583293845,102.2118320267,-0.0063936105,0.001918385,0.0046385476,AMZN
AMZN,2022-03-30,3326.02,3379.01,3310.0,3370.19,2808363,166.301,-1.7801139887000001,99.7504753564,102.2118320267,-0.0240809368,-0.0179614859,-0.015241323400000001,AMZN
AMZN,2022-03-31,3259.95,3329.9,3259.07,3328.895,2998289,162.9975,-1.9864582895,97.7689737699,102.2118320267,-0.043467162000000004,-0.020064536100000002,-0.0173443736,AMZN
AMZN,2022-04-01,3271.2,3316.54,3246.39,3282.99,2854475,163.56,0.3450973174,98.1063718757,102.2118320267,-0.0401661928,0.0034450322000000003,0.0061651948,AMZN
AMZN,2022-04-04,3366.93,3367.89,3264.11,3282.5,2500398,168.3465,2.9264490095,100.9774048237,102.2118320267,-0.0120771459,0.0288444599,0.0315646224,AMZN
AMZN,2022-04-05,3281.1,3362.21,3265.3201,3354.83,2619553,164.055,-2.5492065472,98.4032822088,102.2118320267,-0.0372613399,-0.0258226179,-0.0231024554,AMZN
AMZN,2022-04-06,3175.12,3244.0,3145.09,3233.01,3952788,158.756,-3.2300143245,95.2248420977,102.2118320267,-0.0683579366,-0.0328333051,-0.0301131426,AMZN
AMZN,2022-04-07,3155.69,3201.58,3090.23,3168.0,3406839,157.7845,-0.6119453753,94.6421180803,102.2118320267,-0.07405907710000001,-0.006138254300000001,-0.0034180918,AMZN
AMZN,2022-04-08,3089.21,3147.37,3084.615,3135.0,2300083,154.4605,-2.1066708073,92.6483202073,102.2118320267,-0.0935656042,-0.0212917778,-0.018571615200000002,AMZN
AMZN,2022-04-11,3022.44,3082.7299,3010.69,3054.26,2605617,151.122,-2.1613940134,90.6458249609,102.2118320267,-0.113157223,-0.0218509426,-0.01913078,AMZN
AMZN,2022-04-12,3015.75,3101.98,3007.66,3073.85,2758872,150.7875,-0.2213443443,90.445185554,102.2118320267,-0.1151201993,-0.0022158967,0.0005042658,AMZN
AMZN,2022-04-13,3110.82,3120.5,2992.0,3000.37,2669544,155.541,3.1524496394,93.2964244798,102.2118320267,-0.0872248092,0.0310378016,0.0337579641,AMZN
AMZN,2022-04-14,3034.13,3117.94,3029.435,3107.8,2579907,151.7065,-2.4652663928000003,90.9964190814,102.2118320267,-0.1097271492,-0.0249616293,-0.0222414667,AMZN
AMZN,2022-04-18,3055.7,3080.79,3005.01,3030.47,2325676,152.785,0.7109121890000001,91.6433237162,102.2118320267,-0.10339809100000001,0.007083971200000001,0.0098041338,AMZN
AMZN,2022-04-19,3162.31,3172.98,3031.01,3040.59,2746321,158.1155,3.4888896161,94.8406581212,102.2118320267,-0.0721166401,0.0342940743,0.0370142368,AMZN
AMZN,2022-04-20,3079.96,3152.05,3072.07,3152.05,2958600,153.998,-2.6041090216000002,92.370903987,102.2118320267,-0.0962797344,-0.0263861633,-0.023666000700000002,AMZN
AMZN,2022-04-21,2965.92,3134.76,2951.79,3094.28,3198466,148.296,-3.7026454889,88.9507368775,102.2118320267,-0.129741292,-0.0377293389,-0.0350091763,AMZN
AMZN,2022-04-22,2887.0,2992.3,2873.9501,2965.0,3653929,144.35,-2.6608944274,86.5838516768,102.2118320267,-0.15289795750000001,-0.0269693703,-0.024249207800000002,AMZN
AMZN,2022-04-25,2921.48,2924.43,2846.1309,2880.46,3093749,146.074,1.1943193627,87.6179393823,102.2118320267,-0.1427808538,0.0118724365,0.0145925991,AMZN
AMZN,2022-04-26,2787.82,2897.115,2778.59,2896.0,3781514,139.391,-4.5750783849,83.6093499763,102.2118320267,-0.1819993017,-0.0468304088,-0.0441102462,AMZN
AMZN,2022-04-27,2763.34,2838.97,2715.67,2803.83,3566815,138.167,-0.8781054731,82.8751716981,102.2118320267,-0.1891822106,-0.0088198354,-0.0060996728,AMZN
AMZN,2022-04-28,2891.93,2918.75,2806.0,2843.56,5865847,144.5965,4.6534266504,86.7317070245,102.2118320267,-0.1514513995,0.045484006300000004,0.0482041688,AMZN
AMZN,2022-04-29,2485.63,2615.22,2432.5,2596.98,13633086,124.2815,-14.0494410307,74.5463869911,102.2118320267,-0.2706677347,-0.15139795080000001,-0.1486777882,AMZN
AMZN,2022-05-02,2490.0,2493.365,2367.5,2448.02,7439449,124.5,0.1758105591,74.6774474109,102.2118320267,-0.2693854916,0.0017565619,0.0044767245,AMZN
AMZN,2022-05-03,2485.07,2524.41,2456.5,2481.07,3956668,124.2535,-0.1979919679,74.5295920632,102.2118320267,-0.2708320496,-0.0019818823,0.0007382803,AMZN
AMZN,2022-05-04,2518.57,2520.0,2383.66,2472.0,5508760,125.9285,1.3480505579,75.5342886448,102.2118320267,-0.261002497,0.013390452,0.016110614500000002,AMZN
AMZN,2022-05-05,2328.14,2469.98,2301.45,2460.0,7219561,116.407,-7.56103662,69.8231134197,102.2118320267,-0.31687836880000003,-0.0786216146,-0.0759014521,AMZN
AMZN,2022-05-06,2295.45,2381.01,2261.625,2297.0,6212995,114.7725,-1.4041251815,68.8427095017,102.2118320267,-0.3264702517,-0.0141407628,-0.0114206002,AMZN
AMZN,2022-05-09,2175.78,2280.0,2159.14,2226.25,6406219,108.789,-5.2133568581,65.2536933846,102.2118320267,-0.361583761,-0.053541681800000004,-0.050821519200000005,AMZN
AMZN,2022-05-10,2177.18,2252.85,2143.42,2225.0,5271691,108.859,0.0643447407,65.2956807044,102.2118320267,-0.3611729737,0.0006432405000000001,0.003363403,AMZN
AMZN,2022-05-11,2107.44,2203.12,2088.57,2162.07,5485182,105.372,-3.2032261917,63.2041123581,102.2118320267,-0.38163604830000003,-0.0325565207,-0.0298363581,AMZN
AMZN,2022-05-12,2138.61,2215.615,2048.11,2055.0,6601257,106.9305,1.4790456668,64.1389300431,102.2118320267,-0.3724901631,0.014682144500000001,0.0174023071,AMZN
AMZN,2022-05-13,2261.1,2263.68,2156.0,2181.38,4684228,113.055,5.7275520081,67.8125206188,102.2118320267,-0.3365492108,0.0556953352,0.0584154978,AMZN
AMZN,2022-05-16,2216.21,2279.85,2207.0827,2262.0,3728287,110.8105,-1.9853168812000002,66.4662271994,102.2118320267,-0.3497208114,-0.0200528908,-0.0173327282,AMZN
AMZN,2022-05-17,2307.37,2316.0,2225.53,2265.5,3822387,115.3685,4.1133286106,69.2002015391,102.2118320267,-0.3229726914,0.040309818000000004,0.0430299806,AMZN
AMZN,2022-05-18,2142.25,2257.06,2124.975,2228.79,5418959,107.1125,-7.1561994825,64.2480970747,102.2118320267,-0.37142211620000004,-0.07425166920000001,-0.0715315067,AMZN
AMZN,2022-05-19,2146.38,2200.68,2123.8581,2125.61,4407127,107.319,0.1927879566,64.3719596682,102.2118320267,-0.3702102937,0.0019260236,0.0046461862,AMZN
AMZN,2022-05-20,2151.82,2197.9599,2100.1868,2191.37,4975032,107.591,0.25344999490000003,64.5351103967,102.2118320267,-0.3686140918,0.0025312935,0.0052514561,AMZN
AMZN,2022-05-23,2151.14,2176.375,2079.0,2169.22,5389868,107.557,-0.0316011562,64.5147165556,102.2118320267,-0.36881361700000004,-0.00031606150000000003,0.0024041011,AMZN
AMZN,2022-05-24,2082.0,2108.0,2025.2,2080.5,5146734,104.1,-3.2141097279,62.4411427749,102.2118320267,-0.3891006399,-0.032668964,-0.029948801400000002,AMZN
AMZN,2022-05-25,2135.5,2163.4999,2073.0,2073.11,4656005,106.775,2.5696445725,64.0456582112,102.2118320267,-0.3734026977,0.0253718411,0.0280920037,AMZN
AMZN,2022-05-26,2221.55,2253.3099,2149.07,2159.4,4650130,111.0775,4.0295012878,66.6263788336,102.2118320267,-0.3481539513,0.0395043392,0.0422245017,AMZN
AMZN,2022-05-27,2302.93,2303.74,2252.56,2271.0,4683008,115.1465,3.6632081205,69.0670417534,102.2118320267,-0.3242754739,0.0359770748,0.0386972373,AMZN
AMZN,2022-05-31,2404.19,2439.8899,2313.5,2325.6,7231708,120.2095,4.3970072907,72.1039246148,102.2118320267,-0.29456381730000003,0.0430308233,0.045750985800000005,AMZN
AMZN,2022-06-01,2433.68,2503.58,2412.445,2445.12,6376449,121.684,1.2266085459,72.988357516,102.2118320267,-0.2859108768,0.0121914666,0.0149116292,AMZN
AMZN,2022-06-02,2510.22,2512.2,2400.9,2433.68,5028034,125.511,3.1450313928,75.283864273,102.2118320267,-0.2634525497,0.0309658836,0.0336860462,AMZN
AMZN,2022-06-03,2447.0,2488.0,2420.929,2484.0,4880166,122.35,-2.5185043542,73.3878368733,102.2118320267,-0.2820025293,-0.0255076142,-0.0227874517,AMZN
AMZN,2022-06-06,124.79,128.99,123.81,125.245,134271125,124.79,1.9942787086,74.8513948787,102.2118320267,-0.2676836586,0.0197465346,0.0224666972,AMZN
AMZN,2022-06-07,123.0,124.1,120.63,122.005,85156712,123.0,-1.4344098084999999,73.7777191288,102.2118320267,-0.278188076,-0.014447969100000001,-0.0117278066,AMZN
AMZN,2022-06-08,121.18,123.75,120.75,122.61,64926594,121.18,-1.4796747967,72.6860488133,102.2118320267,-0.2888685451,-0.014907311900000001,-0.0121871493,AMZN
AMZN,2022-06-09,116.15,121.3,116.1,119.99,67029842,116.15,-4.1508499752,69.6689599741,102.2118320267,-0.318386545,-0.0423945843,-0.039674421700000004,AMZN
AMZN,2022-06-10,109.65,114.5,109.05,113.415,87412245,109.65,-5.5962117951,65.7701374185,102.2118320267,-0.3565310775,-0.0575889844,-0.0548688218,AMZN
AMZN,2022-06-13,103.67,106.54,101.86,104.19,99277742,103.67,-5.4537163703000004,62.1832206674,102.2118320267,-0.3916240475,-0.056080697500000005,-0.053360535,AMZN
AMZN,2022-06-14,102.31,104.88,101.43,104.19,69728761,102.31,-1.3118549243,61.367467025,102.2118320267,-0.3996050574,-0.013205357400000001,-0.0104851949,AMZN
AMZN,2022-06-15,107.67,109.06,103.53,103.86,85011060,107.67,5.2389795719,64.5824960862,102.2118320267,-0.368150489,0.0510635739,0.053783736500000005,AMZN
AMZN,2022-06-16,103.66,104.58,102.01,104.47,82186301,103.66,-3.7243428996,62.1772224788,102.2118320267,-0.39168273140000004,-0.0379546811,-0.0352345185,AMZN
AMZN,2022-06-17,106.22,106.98,102.51,102.8,99772147,106.22,2.4696121937,63.7127587469,102.2118320267,-0.3766596539,0.024396102200000002,0.0271162648,AMZN
AMZN,2022-06-21,108.68,111.6299,103.56,108.2,70901245,108.68,2.3159480324,65.1883131294,102.2118320267,-0.36222341550000003,0.0228953696,0.0256155321,AMZN
AMZN,2022-06-22,108.95,112.13,107.02,107.43,60040131,108.95,0.2484357748,65.3502642202,102.2118320267,-0.36063895030000004,0.0024812768,0.0052014394000000005,AMZN
AMZN,2022-06-23,112.44,113.0,107.93,110.39,64345300,112.44,3.203304268,67.4436320231,102.2118320267,-0.3401582705,0.031530684600000004,0.034250847200000004,AMZN
AMZN,2022-06-24,116.46,116.71,111.43,112.38,69867618,116.46,3.5752401281,69.854903819,102.2118320267,-0.3165673442,0.035128120400000004,0.0378482829,AMZN
AMZN,2022-06-27,113.22,117.98,112.7,117.09,62133240,113.22,-2.7820710974000002,67.9114907298,102.2118320267,-0.3355809266,-0.028215037800000002,-0.0254948752,AMZN
AMZN,2022-06-28,107.4,114.85,107.04,113.5,75172028,107.4,-5.1404345522,64.4205449954,102.2118320267,-0.3697349542,-0.0527726465,-0.050052484,AMZN
AMZN,2022-06-29,108.92,110.99,106.91,107.38,66375341,108.92,1.4152700186,65.3322696546,102.2118320267,-0.360815002,0.0140534857,0.0167736483,AMZN
AMZN,2022-06-30,106.21,108.18,102.52,108.11,97679401,106.21,-2.4880646346,63.7067605583,102.2118320267,-0.3767183378,-0.025195401500000002,-0.0224752389,AMZN
AMZN,2022-07-01,109.56,109.75,105.8469,106.29,73021171,109.56,3.1541286131,65.7161537216,102.2118320267,-0.3570592326,0.0310540781,0.0337742406,AMZN
AMZN,2022-07-05,113.5,114.08,106.3242,107.6,76684414,113.5,3.5962029938,68.0794400091,102.2118320267,-0.33393777750000003,0.035330492500000005,0.038050655100000004,AMZN
AMZN,2022-07-06,114.33,115.48,112.01,113.21,66958884,114.33,0.7312775330000001,68.5772896585,102.2118320267,-0.3290670141,0.0072861666,0.0100063292,AMZN
AMZN,2022-07-07,116.33,116.99,113.49,113.85,57872323,116.33,1.7493221377000001,69.7769273679,102.2118320267,-0.3173302348,0.0173419763,0.0200621388,AMZN
AMZN,2022-07-08,115.54,116.58,113.69,114.6,45719694,115.54,-0.6791025531,69.3030704727,102.2118320267,-0.3219662626,-0.006814189500000001,-0.0040940269000000005,AMZN
AMZN,2022-07-11,111.75,114.3,110.87,114.08,53540019,111.75,-3.2802492643,67.0297570134,102.2118320267,-0.3442074593,-0.033352556900000004,-0.0306323943,AMZN
AMZN,2022-07-12,109.22,113.23,108.34,112.16,54280257,109.22,-2.2639821029,65.512215311,102.2118320267,-0.3590544851,-0.022900036800000002,-0.0201798742,AMZN
AMZN,2022-07-13,110.4,111.78,106.01,107.03,61353812,110.4,1.0803882073,66.2200015595,102.2118320267,-0.3521297853,0.0107459371,0.013466099700000001,AMZN
AMZN,2022-07-14,110.63,111.18,107.58,110.24,51163140,110.63,0.2083333333,66.3579598961,102.2118320267,-0.35078005570000004,0.0020811662000000002,0.0048013288,AMZN
AMZN,2022-07-15,113.55,115.59,111.59,112.5,84317816,113.55,2.6394287264000003,68.1094309519,102.2118320267,-0.33364435800000003,0.0260519685,0.0287721311,AMZN
AMZN,2022-07-18,113.76,117.24,113.15,115.0,59115419,113.76,0.18494055480000002,68.2353929113,102.2118320267,-0.3324119962,0.0018476975,0.0045678601000000004,AMZN
AMZN,2022-07-19,118.21,118.95,114.03,115.7,60990043,118.21,3.9117440225,70.9045868148,102.2118320267,-0.3062976623,0.0383717377,0.041091900300000005,AMZN
AMZN,2022-07-20,122.77,123.475,118.32,118.615,71268322,122.77,3.8575416631,73.6397607922,102.2118320267,-0.2795378056,0.0378499824,0.040570145,AMZN
AMZN,2022-07-21,124.63,124.85,121.26,123.2,60239892,124.63,1.5150281013,74.755423862,102.2118320267,-0.2686226009,0.0150366616,0.0177568242,AMZN
AMZN,2022-07-22,122.42,125.5,121.3504,125.01,51463797,122.42,-1.7732488165,73.4298241931,102.2118320267,-0.28159174200000003,-0.0178915924,-0.0151714299,AMZN
AMZN,2022-07-25,121.14,123.64,120.03,122.695,50221259,121.14,-1.0455807875,72.6620560591,102.2118320267,-0.2891032807,-0.0105108539,-0.0077906913,AMZN
AMZN,2022-07-26,114.81,118.15,114.53,115.79,67075064,114.81,-5.2253590887,68.8652027088,102.2118320267,-0.32625018710000003,-0.0536683134,-0.0509481509,AMZN
AMZN,2022-07-27,120.97,121.9,117.16,117.31,61582015,120.97,5.3653862904,72.5600868538,102.2118320267,-0.290100907,0.0522639929,0.054984155400000005,AMZN
AMZN,2022-07-28,122.28,122.84,118.08,121.57,82245543,122.28,1.082913119,73.3458495534,102.2118320267,-0.2824133165,0.0107709161,0.013491078600000001,AMZN
AMZN,2022-07-29,134.95,137.65,132.41,134.9,148892889,134.95,10.361465489,80.9455544426,102.2118320267,-0.20806082,0.0985908424,0.10131100500000001,AMZN
AMZN,2022-08-01,135.39,138.8339,133.51,134.96,76846908,135.39,0.32604668400000003,81.2094747386,102.2118320267,-0.20547872860000002,0.003255163,0.0059753256,AMZN
AMZN,2022-08-02,134.16,137.44,134.09,134.72,61922429,134.16,-0.9084865943,80.4716975473,102.2118320267,-0.2126968478,-0.009126385,-0.006406222400000001,AMZN
AMZN,2022-08-03,139.52,140.49,136.05,136.21,71827780,139.52,3.9952295766,83.6867266086,102.2118320267,-0.1812422794,0.0391748426,0.0418950052,AMZN
AMZN,2022-08-04,142.57,143.56,139.55,140.58,70585020,142.57,2.1860665138,85.5161741154,102.2118320267,-0.163343691,0.021625147,0.0243453096,AMZN
AMZN,2022-08-05,140.8,142.86,139.6,140.1,50686865,140.8,-1.2414954058,84.4544947426,102.2118320267,-0.1737307407,-0.012492663400000001,-0.0097725009,AMZN
AMZN,2022-08-08,139.41,144.23,138.29,142.05,52303475,139.41,-0.9872159091,83.6207465345,102.2118320267,-0.1818878023,-0.009921212,-0.0072010494,AMZN
AMZN,2022-08-09,137.83,138.9523,136.21,138.052,40434715,137.83,-1.1333476795,82.6730327441,102.2118320267,-0.1911598579,-0.0113981901,-0.008678027500000001,AMZN
AMZN,2022-08-10,142.69,144.6,141.01,142.9,54773819,142.69,3.5260828557,85.588152378,102.2118320267,-0.1626394843,0.0346534032,0.0373735658,AMZN
AMZN,2022-08-11,140.64,144.49,139.76,143.86,44867336,140.64,-1.4366809167,84.3585237258,102.2118320267,-0.17466968300000002,-0.014471011,-0.0117508484,AMZN
AMZN,2022-08-12,143.55,143.57,140.1201,142.05,47643484,143.55,2.069112628,86.103996593,102.2118320267,-0.1575926692,0.0204799726,0.0232001352,AMZN
AMZN,2022-08-15,143.18,143.76,141.49,142.8,39014583,143.18,-0.2577499129,85.8820636168,102.2118320267,-0.1597639734,-0.0025808266000000002,0.000139336,AMZN
AMZN,2022-08-16,144.78,146.57,142.0,143.905,59102859,144.78,1.1174745075999999,86.8417737843,102.2118320267,-0.15037455,0.0111127689,0.013832931500000001,AMZN
AMZN,2022-08-17,142.1,143.38,140.78,142.69,48149778,142.1,-1.8510844039,85.2342592537,102.2118320267,-0.1661018342,-0.0186843138,-0.015964151200000002,AMZN
AMZN,2022-08-18,142.3,142.77,140.38,141.32,37458737,142.3,0.1407459536,85.3542230246,102.2118320267,-0.1649281562,0.00140647,0.0041266326,AMZN
AMZN,2022-08-19,138.23,141.11,137.9142,140.47,47792843,138.23,-2.860154603,82.912960286,102.2118320267,-0.18881250200000002,-0.0290185406,-0.026298378100000002,AMZN
AMZN,2022-08-22,133.22,136.32,132.85,135.72,50461504,133.22,-3.6243941257,79.9078678239,102.2118320267,-0.218213134,-0.036917067500000005,-0.0341969049,AMZN
AMZN,2022-08-23,133.62,134.99,132.95,133.41,36252103,133.62,0.3002552169,80.1477953658,102.2118320267,-0.2158657782,0.0029980535000000003,0.0057182161,AMZN
AMZN,2022-08-24,133.8,135.47,132.1,132.75,38626978,133.8,0.1347103727,80.2557627596,102.2118320267,-0.2148094681,0.0013461972,0.0040663598000000006,AMZN
AMZN,2022-08-25,137.28,137.42,134.28,135.26,37496283,137.28,2.600896861,82.343132374,102.2118320267,-0.1943874722,0.025676488,0.0283966506,AMZN
AMZN,2022-08-26,130.75,137.83,130.5,136.55,53322663,130.75,-4.7567016317,78.4263152528,102.2118320267,-0.2327080564,-0.0487355328,-0.0460153702,AMZN
AMZN,2022-08-29,129.79,131.9499,128.77,129.9,47967685,129.79,-0.7342256214,77.8504891523,102.2118320267,-0.2383417105,-0.0073693432000000005,-0.0046491807,AMZN
AMZN,2022-08-30,128.73,132.0745,126.85,131.25,49202990,128.73,-0.8167039063,77.2146811663,102.2118320267,-0.24456220350000002,-0.008200572,-0.0054804095,AMZN
AMZN,2022-08-31,126.77,130.59,126.74,129.45,53648702,126.77,-1.5225666123,76.0390362111,102.2118320267,-0.25606424710000003,-0.015342766700000001,-0.0126226042,AMZN
AMZN,2022-09-01,127.82,128.02,123.66,126.0,56636145,127.82,0.8282716731,76.6688460085,102.2118320267,-0.249902438,0.0082486033,0.0109687658,AMZN
AMZN,2022-09-02,127.51,131.38,126.39,129.5,57429829,127.51,-0.24252855580000002,76.4829021635,102.2118320267,-0.25172163880000004,-0.0024282313,0.0002919312,AMZN
AMZN,2022-09-06,126.11,128.62,124.74,127.92,43689994,126.11,-1.0979531017,75.643155767,102.2118320267,-0.2599373843,-0.0110402509,-0.0083200884,AMZN
AMZN,2022-09-07,129.48,129.82,125.4,126.12,47834487,129.48,2.6722702403,77.6645453073,102.2118320267,-0.24016091120000002,0.0263718871,0.0290920497,AMZN
AMZN,2022-09-08,129.82,130.28,127.1,127.72,43988509,129.82,0.2625888168,77.8684837179,102.2118320267,-0.2381656588,0.0026224465000000002,0.0053426091,AMZN
AMZN,2022-09-09,133.27,133.69,130.76,130.91,49422259,133.27,2.657525805,79.9378587667,102.2118320267,-0.2179197146,0.02622827,0.0289484325,AMZN
AMZN,2022-09-12,136.45,136.49,134.0,134.095,53826859,136.45,2.3861334134,81.8452827246,102.2118320267,-0.1992582356,0.0235811016,0.026301264100000003,AMZN
AMZN,2022-09-13,126.82,131.4,126.27,131.01,72694010,126.82,-7.0575302309,76.0690271538,102.2118320267,-0.25577082760000003,-0.0731894889,-0.0704693263,AMZN
AMZN,2022-09-14,128.55,128.84,126.33,127.364,45316772,128.55,1.3641381486,77.1067137724,102.2118320267,-0.2456185136,0.0135491754,0.016269338,AMZN
AMZN,2022-09-15,126.28,130.37,125.495,127.38,52887196,126.28,-1.7658498639,75.7451249723,102.2118320267,-0.258939758,-0.017816270000000002,-0.0150961075,AMZN
AMZN,2022-09-16,123.53,123.87,120.7,122.78,115667804,123.53,-2.1777003484,74.0956231218,102.2118320267,-0.27507782950000004,-0.022017622100000002,-0.0192974596,AMZN
AMZN,2022-09-19,124.66,124.71,121.8,122.16,47279727,124.66,0.9147575488,74.7734184276,102.2118320267,-0.2684465492,0.0091059898,0.0118261524,AMZN
AMZN,2022-09-20,122.19,124.3963,121.14,123.35,47698432,122.19,-1.9813893791,73.2918658565,102.2118320267,-0.2829414716,-0.0200128211,-0.017292658500000002,AMZN
AMZN,2022-09-21,118.54,123.76,118.45,122.49,58498887,118.54,-2.987151158,71.1025270368,102.2118320267,-0.30436109380000004,-0.030326754,-0.0276065914,AMZN
AMZN,2022-09-22,117.31,118.79,116.26,117.08,54959006,117.31,-1.0376244306,70.3647498455,102.2118320267,-0.311579213,-0.0104304528,-0.0077102903,AMZN
AMZN,2022-09-23,113.78,116.05,112.06,116.0,65126665,113.78,-3.009121132,68.2473892884,102.2118320267,-0.3322946284,-0.0305532442,-0.0278330816,AMZN
AMZN,2022-09-26,115.15,117.34,113.13,113.295,62723268,115.15,1.2040780454,69.0691411194,102.2118320267,-0.3242549346,0.0119688669,0.0146890295,AMZN
AMZN,2022-09-27,114.41,118.32,113.05,117.195,60094693,114.41,-0.6426400347,68.6252751669,102.2118320267,-0.32859754290000004,-0.0064471386,-0.0037269760000000003,AMZN
AMZN,2022-09-28,118.01,118.7,113.8,114.38,55763750,118.01,3.1465780963,70.7846230438,102.2118320267,-0.3074713403,0.0309808789,0.0337010415,AMZN
AMZN,2022-09-29,114.8,116.07,113.06,115.6,58969714,114.8,-2.7201084654,68.8592045202,102.2118320267,-0.326308871,-0.027577882800000002,-0.024857720200000002,AMZN
AMZN,2022-09-30,113.0,116.92,112.84,114.075,59479586,113.0,-1.5679442509000001,67.7795305818,102.2118320267,-0.3368719723,-0.0158036652,-0.0130835026,AMZN
AMZN,2022-10-03,115.88,116.91,112.45,113.58,50941854,115.88,2.5486725664,69.5070088833,102.2118320267,-0.3199710102,0.025167354200000002,0.0278875167,AMZN
AMZN,2022-10-04,121.09,123.0,119.79,119.89,62812564,121.09,4.4960303763,72.6320651163,102.2118320267,-0.2893967002,0.0439788979,0.0466990604,AMZN
AMZN,2022-10-05,120.95,121.75,117.69,118.58,48217535,120.95,-0.1156164836,72.5480904767,102.2118320267,-0.2902182748,-0.0011568337000000001,0.0015633289,AMZN
AMZN,2022-10-06,120.3,121.53,119.5,120.77,42253755,120.3,-0.5374121538000001,72.1582082211,102.2118320267,-0.294032728,-0.0053886141,-0.0026684515000000002,AMZN
